Source Name	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics[organism]	Characteristics[cultivar]	Characteristics[developmental stage]	Characteristics[sampling time point]	Characteristics[organism part]	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue[organism part]	FactorValue[developmental stage]	FactorValue[sampling time point]
GSM534654	Gene expression of pistil from 5-10 cm inflorescence	Pistil from 05-10 cm inflorescence, replicate 2	Pistil_05-10 cm inflorescence_rep2	Oryza sativa Japonica Group	Nipponbare	05-10 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534654 extract 1	total RNA	P-GSE21396-4	GSM534654 LE 1	Cy3	P-GSE21396-5	GSM534654	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534654_US22502560_251524111236_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534654_sample_table.txt norm	GSM534654_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	05-10 cm inflorescence	Daytime
GSM534653	Gene expression of pistil from 5-10 cm inflorescence	Pistil from 05-10 cm inflorescence, replicate 1	Pistil_05-10 cm inflorescence_rep1	Oryza sativa Japonica Group	Nipponbare	05-10 cm inflorescence	Daytime	pistil	P-GSE21396-2	P-GSE21396-3	GSM534653 extract 1	total RNA	P-GSE21396-4	GSM534653 LE 1	Cy3	P-GSE21396-5	GSM534653	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534653_US22502560_251524111236_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.5.zip	P-GSE21396-1	GSM534653_sample_table.txt norm	GSM534653_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	pistil	05-10 cm inflorescence	Daytime
GSM534620	Gene expression of root at nighttime 76 days after transplanting	Root, 76 days after transplanting, 24:00, replicate 3	Root_76DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534620 extract 1	total RNA	P-GSE21396-4	GSM534620 LE 1	Cy3	P-GSE21396-5	GSM534620	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534620_US22502560_251524111465_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534620_sample_table.txt norm	GSM534620_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Nighttime 24:00
GSM534619	Gene expression of root at nighttime 76 days after transplanting	Root, 76 days after transplanting, 24:00, replicate 2	Root_76DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534619 extract 1	total RNA	P-GSE21396-4	GSM534619 LE 1	Cy3	P-GSE21396-5	GSM534619	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534619_US22502590_251524111243_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534619_sample_table.txt norm	GSM534619_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Nighttime 24:00
GSM534618	Gene expression of root at nighttime 76 days after transplanting	Root, 76 days after transplanting, 24:00, replicate 1	Root_76DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534618 extract 1	total RNA	P-GSE21396-4	GSM534618 LE 1	Cy3	P-GSE21396-5	GSM534618	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534618_US22502590_251524110521_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534618_sample_table.txt norm	GSM534618_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Nighttime 24:00
GSM534617	Gene expression of root at daytime 76 days after transplanting	Root, 76 days after transplanting, 12:00, replicate 3	Root_76DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534617 extract 1	total RNA	P-GSE21396-4	GSM534617 LE 1	Cy3	P-GSE21396-5	GSM534617	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534617_US22502560_251524111465_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534617_sample_table.txt norm	GSM534617_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Daytime 12:00
GSM534616	Gene expression of root at daytime 76 days after transplanting	Root, 76 days after transplanting, 12:00, replicate 2	Root_76DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534616 extract 1	total RNA	P-GSE21396-4	GSM534616 LE 1	Cy3	P-GSE21396-5	GSM534616	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534616_US22502560_251524111242_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534616_sample_table.txt norm	GSM534616_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Daytime 12:00
GSM534615	Gene expression of root at daytime 76 days after transplanting	Root, 76 days after transplanting, 12:00, replicate 1	Root_76DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534615 extract 1	total RNA	P-GSE21396-4	GSM534615 LE 1	Cy3	P-GSE21396-5	GSM534615	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534615_US22502560_251524111144_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534615_sample_table.txt norm	GSM534615_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	76 days after transplanting	Daytime 12:00
GSM534614	Gene expression of root at nighttime 27 days after transplanting	Root, 27 days after transplanting, 24:00, replicate 3	Root_27DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534614 extract 1	total RNA	P-GSE21396-4	GSM534614 LE 1	Cy3	P-GSE21396-5	GSM534614	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534614_US22502560_251524111465_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534614_sample_table.txt norm	GSM534614_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Nighttime 24:00
GSM534613	Gene expression of root at nighttime 27 days after transplanting	Root, 27 days after transplanting, 24:00, replicate 2	Root_27DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534613 extract 1	total RNA	P-GSE21396-4	GSM534613 LE 1	Cy3	P-GSE21396-5	GSM534613	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534613_US22502560_251524111242_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534613_sample_table.txt norm	GSM534613_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Nighttime 24:00
GSM534612	Gene expression of root at nighttime 27 days after transplanting	Root, 27 days after transplanting, 24:00, replicate 1	Root_27DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	root	P-GSE21396-2	P-GSE21396-3	GSM534612 extract 1	total RNA	P-GSE21396-4	GSM534612 LE 1	Cy3	P-GSE21396-5	GSM534612	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534612_US22502590_251524110875_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534612_sample_table.txt norm	GSM534612_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Nighttime 24:00
GSM534611	Gene expression of root at daytime 27 days after transplanting	Root, 27 days after transplanting, 12:00, replicate 3	Root_27DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534611 extract 1	total RNA	P-GSE21396-4	GSM534611 LE 1	Cy3	P-GSE21396-5	GSM534611	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534611_US22502560_251524111465_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534611_sample_table.txt norm	GSM534611_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Daytime 12:00
GSM534610	Gene expression of root at daytime 27 days after transplanting	Root, 27 days after transplanting, 12:00, replicate 2	Root_27DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534610 extract 1	total RNA	P-GSE21396-4	GSM534610 LE 1	Cy3	P-GSE21396-5	GSM534610	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534610_US22502560_251524111242_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534610_sample_table.txt norm	GSM534610_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Daytime 12:00
GSM534609	Gene expression of root at daytime 27 days after transplanting	Root, 27 days after transplanting, 12:00, replicate 1	Root_27DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	root	P-GSE21396-2	P-GSE21396-3	GSM534609 extract 1	total RNA	P-GSE21396-4	GSM534609 LE 1	Cy3	P-GSE21396-5	GSM534609	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534609_US22502590_251524110875_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534609_sample_table.txt norm	GSM534609_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	root	27 days after transplanting	Daytime 12:00
GSM534632	Gene expression of stem at nighttime 90 days after transplanting	Stem, 90 days after transplanting, 24:00, replicate 3	Stem_90DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534632 extract 1	total RNA	P-GSE21396-4	GSM534632 LE 1	Cy3	P-GSE21396-5	GSM534632	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534632_US22502590_251524111466_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534632_sample_table.txt norm	GSM534632_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Nighttime 24:00
GSM534631	Gene expression of stem at nighttime 90 days after transplanting	Stem, 90 days after transplanting, 24:00, replicate 2	Stem_90DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534631 extract 1	total RNA	P-GSE21396-4	GSM534631 LE 1	Cy3	P-GSE21396-5	GSM534631	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534631_US22502560_251524111245_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534631_sample_table.txt norm	GSM534631_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Nighttime 24:00
GSM534630	Gene expression of stem at nighttime 90 days after transplanting	Stem, 90 days after transplanting, 24:00, replicate 1	Stem_90DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534630 extract 1	total RNA	P-GSE21396-4	GSM534630 LE 1	Cy3	P-GSE21396-5	GSM534630	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534630_US22502560_251524111245_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534630_sample_table.txt norm	GSM534630_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Nighttime 24:00
GSM534629	Gene expression of stem at daytime 90 days after transplanting	Stem, 90 days after transplanting, 12:00, replicate 3	Stem_90DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534629 extract 1	total RNA	P-GSE21396-4	GSM534629 LE 1	Cy3	P-GSE21396-5	GSM534629	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534629_US22502590_251524111466_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534629_sample_table.txt norm	GSM534629_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Daytime 12:00
GSM534628	Gene expression of stem at daytime 90 days after transplanting	Stem, 90 days after transplanting, 12:00, replicate 2	Stem_90DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534628 extract 1	total RNA	P-GSE21396-4	GSM534628 LE 1	Cy3	P-GSE21396-5	GSM534628	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534628_US22502560_251524111244_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534628_sample_table.txt norm	GSM534628_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Daytime 12:00
GSM534627	Gene expression of stem at daytime 90 days after transplanting	Stem, 90 days after transplanting, 12:00, replicate 1	Stem_90DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	90 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534627 extract 1	total RNA	P-GSE21396-4	GSM534627 LE 1	Cy3	P-GSE21396-5	GSM534627	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534627_US22502560_251524111244_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534627_sample_table.txt norm	GSM534627_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	90 days after transplanting	Daytime 12:00
GSM534626	Gene expression of stem at nighttime 83 days after transplanting	Stem, 83 days after transplanting, 24:00, replicate 3	Stem_83DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534626 extract 1	total RNA	P-GSE21396-4	GSM534626 LE 1	Cy3	P-GSE21396-5	GSM534626	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534626_US22502590_251524111466_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534626_sample_table.txt norm	GSM534626_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Nighttime 24:00
GSM534625	Gene expression of stem at nighttime 83 days after transplanting	Stem, 83 days after transplanting, 24:00, replicate 2	Stem_83DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534625 extract 1	total RNA	P-GSE21396-4	GSM534625 LE 1	Cy3	P-GSE21396-5	GSM534625	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534625_US22502560_251524111244_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534625_sample_table.txt norm	GSM534625_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Nighttime 24:00
GSM534624	Gene expression of stem at nighttime 83 days after transplanting	Stem, 83 days after transplanting, 24:00, replicate 1	Stem_83DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Nighttime 24:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534624 extract 1	total RNA	P-GSE21396-4	GSM534624 LE 1	Cy3	P-GSE21396-5	GSM534624	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534624_US22502560_251524111244_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534624_sample_table.txt norm	GSM534624_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Nighttime 24:00
GSM534623	Gene expression of stem at daytime 83 days after transplanting	Stem, 83 days after transplanting, 12:00, replicate 3	Stem_83DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534623 extract 1	total RNA	P-GSE21396-4	GSM534623 LE 1	Cy3	P-GSE21396-5	GSM534623	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534623_US22502590_251524111466_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534623_sample_table.txt norm	GSM534623_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Daytime 12:00
GSM534622	Gene expression of stem at daytime 83 days after transplanting	Stem, 83 days after transplanting, 12:00, replicate 2	Stem_83DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534622 extract 1	total RNA	P-GSE21396-4	GSM534622 LE 1	Cy3	P-GSE21396-5	GSM534622	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534622_US22502590_251524111243_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534622_sample_table.txt norm	GSM534622_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Daytime 12:00
GSM534621	Gene expression of stem at daytime 83 days after transplanting	Stem, 83 days after transplanting, 12:00, replicate 1	Stem_83DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	83 days after transplanting	Daytime 12:00	stem	P-GSE21396-2	P-GSE21396-3	GSM534621 extract 1	total RNA	P-GSE21396-4	GSM534621 LE 1	Cy3	P-GSE21396-5	GSM534621	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534621_US22502590_251524111243_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.6.zip	P-GSE21396-1	GSM534621_sample_table.txt norm	GSM534621_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	stem	83 days after transplanting	Daytime 12:00
